flight_id,departure_ts,arrival_ts,duration_minutes,duration_hours,is_overnight,departure_hour,airline_key,route_key,flight_date_key,timestamp_parse_issue,non_positive_duration,flight_id_conflict,airline_missing,airline_blank,airline_explicit_unknown,airline_unrecognized,flight_id_format_issue,flight_id_normalization_conflict,source_equals_destination,source_outside_allowlist,destination_outside_allowlist
6F165,2026-04-18T10:11:41.703000,2026-04-18T11:09:41.703000,58.0,0.9666666666666667,0,10,2,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F166,2026-04-20T00:03:41.703000,2026-04-20T04:33:41.703000,270.0,4.5,0,0,2,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F167,2026-04-18T16:26:41.703000,2026-04-18T17:50:41.703000,84.0,1.4,0,16,2,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F168,2026-04-20T12:18:41.703000,2026-04-20T15:58:41.703000,220.0,3.6666666666666665,0,12,2,24,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F169,2026-04-20T03:27:41.703000,2026-04-20T08:06:41.703000,279.0,4.65,0,3,2,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F170,2026-04-19T02:44:41.703000,2026-04-19T04:14:41.703000,90.0,1.5,0,2,2,24,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F171,2026-04-18T17:03:41.703000,2026-04-18T18:12:41.703000,69.0,1.15,0,17,2,16,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F172,2026-04-19T09:53:41.703000,2026-04-19T14:46:41.703000,293.0,4.883333333333334,0,9,2,6,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F173,2026-04-18T12:19:41.703000,2026-04-18T13:08:41.703000,49.0,0.8166666666666667,0,12,2,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F174,2026-04-20T21:36:41.703000,2026-04-20T22:16:41.703000,40.0,0.6666666666666666,0,21,2,19,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F175,2026-04-19T13:18:41.703000,2026-04-19T15:13:41.703000,115.0,1.9166666666666667,0,13,2,28,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F176,2026-04-19T20:23:42,2026-04-19T23:23:42,180.0,3.0,0,20,2,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F177,2026-04-20T02:03:41.703000,2026-04-20T04:25:41.703000,142.0,2.3666666666666667,0,2,2,25,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F178,2026-04-20T04:48:41.703000,2026-04-20T09:11:41.703000,263.0,4.383333333333334,0,4,2,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F179,2026-04-20T02:25:41.703000,2026-04-20T06:40:41.703000,255.0,4.25,0,2,2,25,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F180,2026-04-20T15:24:41.703000,2026-04-20T19:48:41.703000,264.0,4.4,0,15,2,26,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F181,2026-04-20T14:55:41.703000,2026-04-20T16:43:41.703000,108.0,1.8,0,14,2,10,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F182,2026-04-19T02:10:41.703000,2026-04-19T04:18:41.703000,128.0,2.1333333333333333,0,2,2,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F183,2026-04-17T17:08:41.703000,2026-04-17T19:52:41.703000,164.0,2.7333333333333334,0,17,2,30,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F184,2026-04-20T13:05:41.703000,2026-04-20T16:04:41.703000,179.0,2.9833333333333334,0,13,2,27,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F185,2026-04-18T07:49:41.703000,2026-04-18T10:08:41.703000,139.0,2.316666666666667,0,7,2,13,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F186,2026-04-17T21:48:41.703000,2026-04-18T02:02:41.703000,254.0,4.233333333333333,1,21,2,22,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F187,2026-04-20T03:19:41.703000,2026-04-20T07:37:41.703000,258.0,4.3,0,3,2,10,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F188,2026-04-20T14:57:41.703000,2026-04-20T19:39:41.703000,282.0,4.7,0,14,2,19,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F189,2026-04-18T20:08:41.703000,2026-04-18T21:51:41.703000,103.0,1.7166666666666666,0,20,2,26,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F190,2026-04-20T20:02:41.703000,2026-04-21T00:36:41.703000,274.0,4.566666666666666,1,20,2,20,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F191,2026-04-20T14:41:41.703000,2026-04-20T15:11:41.703000,30.0,0.5,0,14,2,3,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F192,2026-04-18T12:20:41.703000,2026-04-18T16:45:41.703000,265.0,4.416666666666667,0,12,2,11,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F193,2026-04-20T00:34:41.703000,2026-04-20T02:32:41.703000,118.0,1.9666666666666666,0,0,2,10,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F194,2026-04-20T16:29:41.703000,2026-04-20T18:27:41.703000,118.0,1.9666666666666666,0,16,2,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F195,2026-04-20T21:44:41.703000,2026-04-20T22:39:41.703000,55.0,0.9166666666666666,0,21,2,13,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F196,2026-04-20T23:04:41.703000,2026-04-21T00:47:41.703000,103.0,1.7166666666666666,1,23,2,15,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F197,2026-04-18T17:59:41.703000,2026-04-18T22:44:41.703000,285.0,4.75,0,17,2,6,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F198,2026-04-17T12:40:41.703000,2026-04-17T17:39:41.703000,299.0,4.983333333333333,0,12,2,21,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F199,2026-04-19T15:15:41.703000,2026-04-19T17:32:41.703000,137.0,2.283333333333333,0,15,2,20,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F200,2026-04-17T14:54:41.703000,2026-04-17T19:41:41.703000,287.0,4.783333333333333,0,14,2,24,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F201,2026-04-20T02:09:41.703000,2026-04-20T06:49:41.703000,280.0,4.666666666666667,0,2,2,12,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F202,2026-04-19T20:18:41.703000,2026-04-19T23:48:41.703000,210.0,3.5,0,20,2,21,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F203,2026-04-18T11:05:41.703000,2026-04-18T12:56:41.703000,111.0,1.85,0,11,2,4,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F204,2026-04-17T13:23:41.703000,2026-04-17T16:04:41.703000,161.0,2.683333333333333,0,13,2,18,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F205,2026-04-17T22:16:41.703000,2026-04-18T00:02:41.703000,106.0,1.7666666666666666,1,22,2,22,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F206,2026-04-19T16:39:41.703000,2026-04-19T20:59:41.703000,260.0,4.333333333333333,0,16,2,17,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F207,2026-04-17T16:59:41.703000,2026-04-17T21:00:41.703000,241.0,4.016666666666667,0,16,2,9,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F208,2026-04-18T08:27:41.703000,2026-04-18T11:34:41.703000,187.0,3.1166666666666667,0,8,2,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F209,2026-04-20T08:40:41.703000,2026-04-20T13:40:41.703000,300.0,5.0,0,8,2,28,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F210,2026-04-18T11:51:41.703000,2026-04-18T15:58:41.703000,247.0,4.116666666666666,0,11,2,24,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F211,2026-04-19T11:29:41.703000,2026-04-19T16:20:41.703000,291.0,4.85,0,11,2,26,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F212,2026-04-19T06:10:41.703000,2026-04-19T10:52:41.703000,282.0,4.7,0,6,2,2,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F213,2026-04-20T21:05:41.703000,2026-04-21T00:32:41.703000,207.0,3.45,1,21,2,1,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F214,2026-04-19T01:21:41.703000,2026-04-19T05:20:41.703000,239.0,3.9833333333333334,0,1,2,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F215,2026-04-17T13:00:41.703000,2026-04-17T17:30:41.703000,270.0,4.5,0,13,2,16,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F216,2026-04-17T21:58:41.704000,2026-04-18T02:51:41.704000,293.0,4.883333333333334,1,21,2,3,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F217,2026-04-18T05:13:41.704000,2026-04-18T08:01:41.704000,168.0,2.8,0,5,2,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F218,2026-04-17T15:16:41.704000,2026-04-17T19:03:41.704000,227.0,3.783333333333333,0,15,2,1,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F219,2026-04-19T10:32:41.704000,2026-04-19T14:37:41.704000,245.0,4.083333333333333,0,10,2,29,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F220,2026-04-19T10:27:41.704000,2026-04-19T11:25:41.704000,58.0,0.9666666666666667,0,10,2,22,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F221,2026-04-19T05:20:41.704000,2026-04-19T08:52:41.704000,212.0,3.533333333333333,0,5,2,29,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F222,2026-04-18T14:01:41.704000,2026-04-18T16:11:41.704000,130.0,2.1666666666666665,0,14,2,25,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F223,2026-04-17T16:47:41.704000,2026-04-17T17:21:41.704000,34.0,0.5666666666666667,0,16,2,26,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F224,2026-04-19T16:53:41.704000,2026-04-19T18:52:41.704000,119.0,1.9833333333333334,0,16,2,20,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F225,2026-04-18T07:33:41.704000,2026-04-18T12:12:41.704000,279.0,4.65,0,7,2,23,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F226,2026-04-19T00:38:41.704000,2026-04-19T02:55:41.704000,137.0,2.283333333333333,0,0,2,17,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F227,2026-04-18T13:16:41.704000,2026-04-18T17:41:41.704000,265.0,4.416666666666667,0,13,2,27,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F228,2026-04-18T04:36:41.704000,2026-04-18T09:27:41.704000,291.0,4.85,0,4,2,25,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F229,2026-04-20T13:10:41.704000,2026-04-20T14:30:41.704000,80.0,1.3333333333333333,0,13,2,29,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F230,2026-04-20T03:34:41.704000,2026-04-20T06:47:41.704000,193.0,3.216666666666667,0,3,2,11,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F231,2026-04-18T01:16:41.704000,2026-04-18T05:43:41.704000,267.0,4.45,0,1,2,25,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F232,2026-04-20T10:39:41.704000,2026-04-20T12:22:41.704000,103.0,1.7166666666666666,0,10,2,26,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F233,2026-04-18T23:56:41.704000,2026-04-19T03:53:41.704000,237.0,3.95,1,23,2,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F234,2026-04-20T11:20:41.704000,2026-04-20T14:11:41.704000,171.0,2.85,0,11,2,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F235,2026-04-19T11:06:41.704000,2026-04-19T13:51:41.704000,165.0,2.75,0,11,2,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F236,2026-04-20T20:35:41.704000,2026-04-20T23:54:41.704000,199.0,3.316666666666667,0,20,2,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F237,2026-04-19T21:41:41.704000,2026-04-20T00:44:41.704000,183.0,3.05,1,21,2,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F238,2026-04-20T08:31:41.704000,2026-04-20T09:19:41.704000,48.0,0.8,0,8,2,8,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F239,2026-04-17T15:24:41.704000,2026-04-17T17:37:41.704000,133.0,2.216666666666667,0,15,2,12,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F240,2026-04-18T15:31:41.704000,2026-04-18T19:56:41.704000,265.0,4.416666666666667,0,15,2,19,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F241,2026-04-17T18:27:41.704000,2026-04-17T19:02:41.704000,35.0,0.5833333333333334,0,18,2,19,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F242,2026-04-17T21:10:41.704000,2026-04-18T01:04:41.704000,234.0,3.9,1,21,2,5,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F243,2026-04-19T09:37:41.704000,2026-04-19T10:33:41.704000,56.0,0.9333333333333333,0,9,2,9,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F244,2026-04-18T07:07:41.704000,2026-04-18T08:31:41.704000,84.0,1.4,0,7,2,28,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F245,2026-04-20T15:25:41.701000,2026-04-20T18:06:41.701000,161.0,2.683333333333333,0,15,2,12,20260420,0,0,0,0,0,0,0,0,0,0,0,0
6F246,2026-04-19T21:00:41.702000,2026-04-19T23:16:41.702000,136.0,2.2666666666666666,0,21,2,24,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F247,2026-04-18T01:27:41.702000,2026-04-18T02:45:41.702000,78.0,1.3,0,1,2,19,20260418,0,0,0,0,0,0,0,0,0,0,0,0
6F248,2026-04-17T13:25:41.701000,2026-04-17T17:36:41.701000,251.0,4.183333333333334,0,13,2,19,20260417,0,0,0,0,0,0,0,0,0,0,0,0
6F249,2026-04-19T20:06:41.700000,2026-04-19T23:13:41.700000,187.0,3.1166666666666667,0,20,2,22,20260419,0,0,0,0,0,0,0,0,0,0,0,0
6F251,2026-04-20T22:56:41.703000,2026-04-20T23:37:41.703000,41.0,0.6833333333333333,0,22,0,16,20260420,0,0,0,0,0,1,0,0,0,0,0,0
6F252,2026-04-18T14:25:41.701000,2026-04-18T18:52:41.701000,267.0,4.45,0,14,0,26,20260418,0,0,0,0,0,1,0,0,0,0,0,0
6F253,2026-04-19T16:26:41.703000,2026-04-19T18:24:41.703000,118.0,1.9666666666666666,0,16,0,26,20260419,0,0,0,0,0,1,0,0,0,0,0,0
6F254,2026-04-20T14:26:41.703000,2026-04-20T18:01:41.703000,215.0,3.5833333333333335,0,14,0,26,20260420,0,0,0,1,0,0,0,0,0,0,0,0
6F255,2026-04-20T11:59:41.703000,2026-04-20T15:33:41.703000,214.0,3.566666666666667,0,11,0,17,20260420,0,0,0,1,0,0,0,0,0,0,0,0
6F256,2026-04-19T18:40:41.702000,2026-04-19T19:13:41.702000,33.0,0.55,0,18,0,7,20260419,0,0,0,1,0,0,0,0,0,0,0,0
6F257,2026-04-18T16:04:41.704000,2026-04-18T19:55:41.704000,231.0,3.85,0,16,0,28,20260418,0,0,0,0,0,1,0,0,0,0,0,0
6F258,2026-04-17T13:54:41.703000,2026-04-17T16:49:41.703000,175.0,2.9166666666666665,0,13,0,8,20260417,0,0,0,0,0,1,0,0,0,0,0,0
6F259,2026-04-20T14:10:41.703000,2026-04-20T15:21:41.703000,71.0,1.1833333333333333,0,14,0,8,20260420,0,0,0,1,0,0,0,0,0,0,0,0
6F260,2026-04-19T21:51:41.702000,2026-04-20T01:14:41.702000,203.0,3.3833333333333333,1,21,0,13,20260419,0,0,0,1,0,0,0,0,0,0,0,0
6F261,2026-04-20T14:31:41.703000,2026-04-20T17:29:41.703000,178.0,2.966666666666667,0,14,0,13,20260420,0,0,0,1,0,0,0,0,0,0,0,0
6F262,2026-04-19T01:44:41.702000,2026-04-19T02:47:41.702000,63.0,1.05,0,1,0,29,20260419,0,0,0,0,0,1,0,0,0,0,0,0
6F263,2026-04-19T07:07:41.703000,2026-04-19T08:30:41.703000,83.0,1.3833333333333333,0,7,0,19,20260419,0,0,0,0,0,1,0,0,0,0,0,0
6F264,2026-04-18T14:03:41.701000,2026-04-18T18:23:41.701000,260.0,4.333333333333333,0,14,0,19,20260418,0,0,0,1,0,0,0,0,0,0,0,0
6F265,2026-04-18T02:27:41.703000,2026-04-18T03:24:41.703000,57.0,0.95,0,2,0,19,20260418,0,0,0,1,0,0,0,0,0,0,0,0
6F266,2026-04-18T09:49:41.703000,2026-04-18T11:17:41.703000,88.0,1.4666666666666666,0,9,0,15,20260418,0,0,0,0,0,1,0,0,0,0,0,0
6F267,2026-04-18T07:56:41.703000,2026-04-18T11:49:41.703000,233.0,3.8833333333333333,0,7,0,20,20260418,0,0,0,0,0,1,0,0,0,0,0,0
6F268,2026-04-17T20:29:41.701000,2026-04-17T21:58:41.701000,89.0,1.4833333333333334,0,20,0,20,20260417,0,0,0,1,0,0,0,0,0,0,0,0
6F269,2026-04-19T01:30:41.702000,2026-04-19T02:52:41.702000,82.0,1.3666666666666667,0,1,0,25,20260419,0,0,0,0,0,1,0,0,0,0,0,0
6F270,2026-04-20T18:14:41.701000,2026-04-20T19:02:41.701000,48.0,0.8,0,18,0,25,20260420,0,0,0,1,0,0,0,0,0,0,0,0
6F271,2026-04-19T19:33:41.702000,2026-04-19T22:52:41.702000,199.0,3.316666666666667,0,19,0,25,20260419,0,0,0,1,0,0,0,0,0,0,0,0
6F272,2026-04-19T23:35:41.702000,2026-04-20T00:22:41.702000,47.0,0.7833333333333333,1,23,0,25,20260419,0,0,0,1,0,0,0,0,0,0,0,0
AI001,2026-04-18T19:00:41.700000,2026-04-18T22:03:41.700000,183.0,3.05,0,19,1,19,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI002,2026-04-19T05:12:41.700000,2026-04-19T07:12:41.700000,120.0,2.0,0,5,1,21,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI003,2026-04-19T13:27:41.701000,2026-04-19T16:55:41.701000,208.0,3.466666666666667,0,13,1,4,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI004,2026-04-18T13:58:41.701000,2026-04-18T18:12:41.701000,254.0,4.233333333333333,0,13,1,25,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI005,2026-04-18T21:24:41.701000,2026-04-18T22:11:41.701000,47.0,0.7833333333333333,0,21,1,18,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI006,2026-04-18T03:04:41.701000,2026-04-18T05:54:41.701000,170.0,2.8333333333333335,0,3,1,6,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI007,2026-04-19T04:01:41.701000,2026-04-19T06:01:42,120.00498333333333,2.0000830555555553,0,4,1,29,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI008,2026-04-18T10:43:41.701000,2026-04-18T12:43:42,120.00498333333333,2.0000830555555553,0,10,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI009,2026-04-20T01:31:41.701000,2026-04-20T04:05:41.701000,154.0,2.566666666666667,0,1,0,18,20260420,0,0,0,1,0,0,0,0,0,0,0,0
AI010,2026-04-19T15:00:41.701000,2026-04-19T19:48:41.701000,288.0,4.8,0,15,1,9,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI011,2026-04-18T16:58:41.701000,2026-04-18T21:01:41.701000,243.0,4.05,0,16,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI012,2026-04-20T05:44:41.701000,2026-04-20T09:47:41.701000,243.0,4.05,0,5,1,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI013,2026-04-19T03:41:41.701000,2026-04-19T04:58:41.701000,77.0,1.2833333333333334,0,3,1,21,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI014,2026-04-18T10:24:41.701000,2026-04-18T13:51:41.701000,207.0,3.45,0,10,1,25,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI015,2026-04-19T23:21:41.701000,2026-04-20T01:15:41.701000,114.0,1.9,1,23,1,2,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI016,2026-04-18T14:15:41.701000,2026-04-18T18:38:41.701000,263.0,4.383333333333334,0,14,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI017,2026-04-18T05:15:41.701000,2026-04-18T08:48:41.701000,213.0,3.55,0,5,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI018,2026-04-18T13:12:41.701000,2026-04-18T18:04:41.701000,292.0,4.866666666666666,0,13,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI019,2026-04-20T10:49:41.701000,2026-04-20T11:51:41.701000,62.0,1.0333333333333334,0,10,1,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI020,2026-04-19T03:53:41.701000,2026-04-19T06:21:41.701000,148.0,2.466666666666667,0,3,0,6,20260419,0,0,0,1,0,0,0,0,0,0,0,0
AI021,2026-04-17T21:39:41.701000,2026-04-18T01:38:41.701000,239.0,3.9833333333333334,1,21,1,19,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI022,2026-04-19T03:15:41.701000,2026-04-19T05:10:41.701000,115.0,1.9166666666666667,0,3,1,10,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI023,2026-04-19T06:10:41.701000,2026-04-19T09:35:41.701000,205.0,3.4166666666666665,0,6,1,21,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI024,2026-04-19T18:38:41.701000,2026-04-19T19:45:41.701000,67.0,1.1166666666666667,0,18,1,27,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI025,2026-04-20T14:46:41.701000,2026-04-20T17:11:41.701000,145.0,2.4166666666666665,0,14,1,24,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI026,2026-04-18T14:14:41.701000,2026-04-18T15:13:41.701000,59.0,0.9833333333333333,0,14,1,17,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI027,2026-04-18T19:41:41.701000,2026-04-18T23:23:41.701000,222.0,3.7,0,19,1,10,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI028,2026-04-19T07:53:41.701000,2026-04-19T08:35:41.701000,42.0,0.7,0,7,1,22,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI029,2026-04-20T13:29:41.701000,2026-04-20T17:53:41.701000,264.0,4.4,0,13,1,29,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI030,2026-04-20T13:33:41.701000,2026-04-20T16:52:41.701000,199.0,3.316666666666667,0,13,1,14,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI031,2026-04-20T13:05:41.701000,2026-04-20T16:11:41.701000,186.0,3.1,0,13,1,20,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI032,2026-04-19T07:26:41.701000,2026-04-19T09:26:42,120.00498333333333,2.0000830555555553,0,7,1,26,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI033,2026-04-19T05:25:41.701000,2026-04-19T10:21:41.701000,296.0,4.933333333333334,0,5,1,28,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI034,2026-04-20T05:48:41.701000,2026-04-20T10:31:41.701000,283.0,4.716666666666667,0,5,1,17,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI035,2026-04-17T23:17:41.701000,2026-04-18T00:48:41.701000,91.0,1.5166666666666666,1,23,1,20,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI036,2026-04-19T14:45:41.701000,2026-04-19T16:16:41.701000,91.0,1.5166666666666666,0,14,1,7,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI037,2026-04-19T11:14:41.701000,2026-04-19T15:13:41.701000,239.0,3.9833333333333334,0,11,0,6,20260419,0,0,0,1,0,0,0,0,0,0,0,0
AI038,2026-04-20T11:05:41.701000,2026-04-20T15:44:41.701000,279.0,4.65,0,11,1,25,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI039,2026-04-19T15:24:41.701000,2026-04-19T18:56:41.701000,212.0,3.533333333333333,0,15,1,26,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI040,2026-04-18T21:01:41.701000,2026-04-18T22:42:41.701000,101.0,1.6833333333333333,0,21,1,21,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI041,2026-04-18T14:08:41.701000,2026-04-18T15:59:41.701000,111.0,1.85,0,14,1,6,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI042,2026-04-18T09:53:41.701000,2026-04-18T10:57:41.701000,64.0,1.0666666666666667,0,9,1,13,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI043,2026-04-19T00:28:41.701000,2026-04-19T04:37:41.701000,249.0,4.15,0,0,1,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI044,2026-04-20T09:03:41.701000,2026-04-20T12:36:41.701000,213.0,3.55,0,9,0,26,20260420,0,0,0,0,0,1,0,0,0,0,0,0
AI045,2026-04-19T11:58:41.701000,2026-04-19T14:37:41.701000,159.0,2.65,0,11,1,25,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI046,2026-04-19T05:09:41.701000,2026-04-19T08:00:41.701000,171.0,2.85,0,5,0,17,20260419,0,0,0,0,0,1,0,0,0,0,0,0
AI047,2026-04-20T06:36:41.701000,2026-04-20T07:23:41.701000,47.0,0.7833333333333333,0,6,0,15,20260420,0,0,0,1,0,0,0,0,0,0,0,0
AI048,2026-04-20T22:23:41.701000,2026-04-21T02:15:41.701000,232.0,3.8666666666666667,1,22,1,13,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI049,2026-04-18T13:35:41.701000,2026-04-18T15:48:41.701000,133.0,2.216666666666667,0,13,1,15,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI050,2026-04-18T17:07:41.701000,2026-04-18T19:42:41.701000,155.0,2.5833333333333335,0,17,1,1,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI051,2026-04-20T01:27:41.701000,2026-04-20T02:22:41.701000,55.0,0.9166666666666666,0,1,1,26,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI052,2026-04-17T13:06:41.701000,2026-04-17T15:42:41.701000,156.0,2.6,0,13,1,15,20260417,0,0,0,0,0,0,0,0,0,0,0,0
AI053,2026-04-19T18:04:41.701000,2026-04-19T22:19:41.701000,255.0,4.25,0,18,1,13,20260419,0,0,0,0,0,0,0,0,0,0,0,0
AI054,2026-04-18T03:44:41.701000,2026-04-18T08:10:41.701000,266.0,4.433333333333334,0,3,1,23,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI055,2026-04-18T14:39:41.701000,2026-04-18T16:18:41.701000,99.0,1.65,0,14,1,12,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI056,2026-04-20T13:44:41.701000,2026-04-20T17:39:41.701000,235.0,3.9166666666666665,0,13,1,20,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI057,2026-04-18T15:53:41.701000,2026-04-18T19:22:41.701000,209.0,3.4833333333333334,0,15,1,7,20260418,0,0,0,0,0,0,0,0,0,0,0,0
AI058,2026-04-20T22:40:41.701000,2026-04-21T00:18:41.701000,98.0,1.6333333333333333,1,22,1,7,20260420,0,0,0,0,0,0,0,0,0,0,0,0
AI059,2026-04-20T09:16:41.701000,2026-04-20T11:43:41.701000,147.0,2.45,0,9,1,13,20260420,0,0,0,0,0,0,0,0,0,0,0,0
